	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YDR216W	gene-YDR216W	2157.71845925763	-3.89344218534204	0.412649609117253	-9.43522567165628	3.90153481836154e-21	1.17387931622558e-19
gene-YDL208W	gene-YDL208W	2015.46638444865	3.74824722137362	0.397608703214684	9.42697478970875	4.22086938946541e-21	1.26344690391331e-19
gene-YIL091C	gene-YIL091C	1005.56149827345	3.92243357796602	0.416169094794758	9.42509577723556	4.29713211547061e-21	1.27971225295928e-19
gene-YBR149W	gene-YBR149W	2476.70343062208	-3.88205097367081	0.412111023539848	-9.41991539155091	4.51451658228989e-21	1.33762605537188e-19
gene-YLR223C	gene-YLR223C	1188.11963917828	4.31975635484658	0.459166245758267	9.40782645665283	5.06502198030892e-21	1.49315824742743e-19
gene-YLR411W	gene-YLR411W	694.884058448583	-4.23433037101278	0.450354510919586	-9.40221596174675	5.34258201787231e-21	1.56706790142315e-19
gene-YKL182W	gene-YKL182W	5414.69917978489	-3.91381137920705	0.416467924291491	-9.39762980754244	5.58059824376972e-21	1.62869759744419e-19
gene-YDR398W	gene-YDR398W	1297.29392550824	4.67850854817756	0.498018066503802	9.39425467236909	5.76243459535185e-21	1.67339953895864e-19
gene-YOR294W	gene-YOR294W	1314.66170197224	3.82792139279583	0.407589550679808	9.39160826476377	5.90909846493765e-21	1.7074954326654e-19
gene-YOL155C	gene-YOL155C	2051.13042324391	-3.9230655942236	0.418021864842031	-9.3848334840239	6.30159340612405e-21	1.81194092175104e-19
gene-YOR092W	gene-YOR092W	722.661326723997	3.88399584998547	0.414015879676276	9.38127265317074	6.51811559784054e-21	1.86501180120565e-19
gene-YKL085W	gene-YKL085W	2425.90207964691	-3.86724429515709	0.41228891923741	-9.37993750186191	6.60118453881284e-21	1.87956654405125e-19
gene-YLR063W	gene-YLR063W	357.566332566422	4.29621998242974	0.458377030121696	9.37267729425518	7.07155692639428e-21	2.0037222222992e-19
gene-YLR133W	gene-YLR133W	453.647510818857	-4.33801704528993	0.462988617366886	-9.36959761551191	7.28095698900147e-21	2.05308917607737e-19
gene-YKR099W	gene-YKR099W	524.089907189062	4.07397686230853	0.435730690565744	9.34975880863238	8.78478213029276e-21	2.46522948531341e-19
gene-YKL009W	gene-YKL009W	2028.11623379934	3.9622583784535	0.424385263999933	9.33646550567817	9.9603644263084e-21	2.78175345245752e-19
gene-YKL106W	gene-YKL106W	341.360584132659	4.45226730404708	0.478267592456798	9.30915532281073	1.28852968741065e-20	3.58149894543619e-19
gene-YPR144C	gene-YPR144C	1019.59683479167	4.05222938242192	0.435870597401171	9.29686335023028	1.44649951621768e-20	4.00152496500596e-19
gene-YOR027W	gene-YOR027W	6118.87819411906	-3.68691748024607	0.396966789041404	-9.28772275673048	1.5762454035884e-20	4.33987944374786e-19
gene-YPR190C	gene-YPR190C	559.655332672534	3.85628510528369	0.415535559682181	9.28027701945203	1.69038497619585e-20	4.63228972115267e-19
gene-YDR508C	gene-YDR508C	3792.98386657064	4.11359856138022	0.443433044802294	9.2767072945912	1.74796846391767e-20	4.76770650648947e-19
gene-YIL162W	gene-YIL162W	11353.5679220473	-4.01881727363963	0.433349738948556	-9.27384260895264	1.79557811458881e-20	4.87478579295577e-19
gene-YNL173C	gene-YNL173C	915.118921903784	-4.12049620831308	0.44457769431614	-9.26833770788101	1.89069440082005e-20	5.10925148962345e-19
gene-YLR196W	gene-YLR196W	1137.34820697094	4.24825352093031	0.458868191729788	9.2581128905792	2.0807708339357e-20	5.59698587911645e-19
gene-YPL095C	gene-YPL095C	1175.84513197494	4.67691190573996	0.505502607785425	9.25200351829878	2.20323457649739e-20	5.89921111147489e-19
gene-YOR340C	gene-YOR340C	946.564399205603	5.76510105993796	0.623229321712571	9.250368779338	2.23719447864838e-20	5.96278729309159e-19
gene-YLR014C	gene-YLR014C	302.592722673696	4.13727814749033	0.447676836144131	9.24166231857106	2.42696981753545e-20	6.4385733103028e-19
gene-YDR083W	gene-YDR083W	785.697760242396	3.88700392649702	0.420617367884822	9.24118741468947	2.43776717762021e-20	6.4385733103028e-19
gene-YJL200C	gene-YJL200C	591.164897813502	4.14022924089445	0.448499690554169	9.2312867279323	2.67400082064797e-20	7.03069495050549e-19
gene-YMR049C	gene-YMR049C	1341.91297699314	3.98842956493836	0.432963352511691	9.21193339297847	3.20302829335838e-20	8.38389064947661e-19
gene-YLR073C	gene-YLR073C	203.404881965466	4.51859525212079	0.491154994644249	9.19993749711061	3.58158030405853e-20	9.33289474767395e-19
gene-YIL020C	gene-YIL020C	451.079259896894	3.99178197361806	0.434639159762897	9.18412868227439	4.14872320976082e-20	1.07627099446106e-18
gene-YKL099C	gene-YKL099C	599.277221897736	4.0928662610296	0.446485352472512	9.16685449671404	4.87022500200667e-20	1.25785412994305e-18
gene-YPR184W	gene-YPR184W	1426.27676245037	-4.14509754402204	0.45225451480321	-9.16540887563212	4.93594950020055e-20	1.26921309395025e-18
gene-YPR006C	gene-YPR006C	808.794585934068	-3.91706197810774	0.428108407991088	-9.14969644368507	5.70937519351979e-20	1.46165013177961e-18
gene-YBR053C	gene-YBR053C	865.543360134245	-3.87608052648489	0.424492529433599	-9.13109244032339	6.78115095510892e-20	1.72845319323017e-18
gene-YKR060W	gene-YKR060W	444.246180807794	3.84678507900425	0.422439100122217	9.1061293282069	8.53735420228735e-20	2.16663202081527e-18
gene-YKL109W	gene-YKL109W	1602.48869596218	-3.68716565637298	0.405109508538128	-9.10165172295863	8.89683325839183e-20	2.24808726100576e-18
gene-YBR072W	gene-YBR072W	35230.0652932675	-4.17631091787955	0.459309637913379	-9.09258280939265	9.6713752378113e-20	2.43326798547864e-18
gene-YMR031C	gene-YMR031C	1596.12600634532	-4.04137014532639	0.445309398925405	-9.07542071889519	1.13239166163041e-19	2.83681121413593e-18
gene-YML056C	gene-YML056C	2066.44995771413	5.47827696615539	0.60466391805666	9.06003616647431	1.30407309944889e-19	3.24786494916525e-18
gene-YDR021W	gene-YDR021W	313.044811617606	4.16168170305018	0.459359885312721	9.05974125323766	1.30760367149877e-19	3.24786494916525e-18
gene-YBR238C	gene-YBR238C	225.892762853471	5.43332449777446	0.599767042235714	9.05905812617011	1.31581809217114e-19	3.25441957796736e-18
gene-YGR130C	gene-YGR130C	1616.1264167861	-3.82255819228908	0.422686991529627	-9.04347251959646	1.51772166079428e-19	3.73794992998154e-18
gene-YMR250W	gene-YMR250W	2927.24087080096	-4.47776501175164	0.496922995188361	-9.01098370393247	2.04216370656186e-19	5.00844939294183e-18
gene-YLR407W	gene-YLR407W	862.728861531109	3.87972598311121	0.430609180477197	9.00985431572019	2.06330399005589e-19	5.03912359412394e-18
gene-YOR272W	gene-YOR272W	954.666507161832	4.03490385261346	0.4480131178004	9.00621810455806	2.13284757207308e-19	5.18726303257941e-18
gene-YOL032W	gene-YOL032W	853.193122581089	-4.29076899098357	0.476780645094076	-8.999461356358	2.26827796703168e-19	5.49375041226717e-18
gene-YML093W	gene-YML093W	1092.71999708283	3.69940075189062	0.411249459114496	8.99551517917175	2.35126854119958e-19	5.67122085743056e-18
gene-YLL035W	gene-YLL035W	158.650612865377	5.10276069526915	0.56731115841572	8.99464186376869	2.37003649157929e-19	5.69296419808573e-18
gene-YMR290C	gene-YMR290C	1782.94758917459	4.6686831597676	0.519249347194859	8.99121623356723	2.44509466708057e-19	5.84918752940544e-18
gene-YKL142W	gene-YKL142W	3034.68926587091	-3.57456053483815	0.39775580936494	-8.98682168978329	2.54483023905313e-19	6.06292820626658e-18
gene-YKL103C	gene-YKL103C	722.362792375275	-3.85735561534369	0.429394626893608	-8.9832414607727	2.62904738720782e-19	6.2381095931431e-18
gene-YLR023C	gene-YLR023C	725.970858469019	4.31068494934415	0.480395761049949	8.97319522537576	2.88034949578264e-19	6.80672065056003e-18
gene-YMR105C	gene-YMR105C	1855.25684855345	-3.79109290915072	0.423463058193323	-8.95259417745945	3.47224441136597e-19	8.17237525368676e-18
gene-YGR245C	gene-YGR245C	1298.49466454288	3.83697986421802	0.428865037634257	8.94682365665411	3.65858062513236e-19	8.57635948148498e-18
gene-YPR124W	gene-YPR124W	1192.10751337471	-3.92672390730193	0.439599992103823	-8.93249312519218	4.16514269138094e-19	9.72477515583622e-18
gene-YEL036C	gene-YEL036C	932.656783556547	3.9027893798157	0.437064963018529	8.92954070914683	4.2778107844236e-19	9.94804045764165e-18
gene-YLL026W	gene-YLL026W	19732.0088796816	-4.45712825759562	0.499567905586562	-8.92196677919558	4.58079647248228e-19	1.0610360718206e-17
gene-YDL201W	gene-YDL201W	553.471291803395	3.81725231018295	0.428439193211896	8.90967112874528	5.11841624754362e-19	1.18087729790166e-17
gene-YBL024W	gene-YBL024W	1099.37193033948	4.15634368397851	0.4667998122292	8.90391035962484	5.39129949496802e-19	1.23891155473721e-17
gene-YPR112C	gene-YPR112C	960.46704632755	3.65586264978521	0.410610680708343	8.90347675194053	5.41241128076047e-19	1.23891155473721e-17
gene-YDL126C	gene-YDL126C	3424.9283045576	-3.50931591932714	0.394627670941661	-8.89272642983501	5.96274870538296e-19	1.35955328880158e-17
gene-YML042W	gene-YML042W	1497.99266032358	-4.40810860058215	0.495763834261758	-8.89154935463631	6.02626550871513e-19	1.36868917410001e-17
gene-YLR409C	gene-YLR409C	826.405306145669	4.09244684095906	0.460293284273751	8.89095492109147	6.05859558403701e-19	1.37069854356682e-17
gene-YOR234C	gene-YOR234C	2390.89431654655	4.24977380997059	0.478188220925972	8.88724068054468	6.26452112068122e-19	1.41181504947553e-17
gene-YLR355C	gene-YLR355C	5861.59847364763	3.80836142501709	0.42869144314498	8.88368892338524	6.46789915171583e-19	1.4520433595602e-17
gene-YGL227W	gene-YGL227W	495.628424852201	-4.22350597831925	0.476020710897447	-8.87252567300408	7.15053532315262e-19	1.59914462380237e-17
gene-YMR070W	gene-YMR070W	727.915523824558	3.9202695659062	0.441889887474784	8.87159828053297	7.21034741910855e-19	1.6063663315014e-17
gene-YBR299W	gene-YBR299W	3470.9335630832	-3.84759758277203	0.434139567517232	-8.86258215249939	7.81821608459398e-19	1.73516833786217e-17
gene-YPL186C	gene-YPL186C	1037.68365754521	-3.98635326610931	0.449885201214125	-8.86082328414261	7.94256836355402e-19	1.7560898309873e-17
gene-YDL148C	gene-YDL148C	1018.82286789414	3.66321468607892	0.413530609406683	8.85838823717245	8.11795685916465e-19	1.78809487497902e-17
gene-YLR397C	gene-YLR397C	384.693358682319	3.91308664762509	0.441799072318453	8.85716356779604	8.20760605198627e-19	1.80104498215954e-17
gene-YKL172W	gene-YKL172W	1940.53443539215	3.60657172629907	0.407878327803596	8.8422734929808	9.37903008351171e-19	2.05038946057894e-17
gene-YPR065W	gene-YPR065W	1860.92613969754	3.7124181060417	0.42002203783563	8.83862695674674	9.69020830633396e-19	2.11051290612206e-17
gene-YPR186C	gene-YPR186C	231.372957030762	4.13931705011946	0.4686470993215	8.83248195947932	1.02378239570476e-18	2.22149362220397e-17
gene-YOR062C	gene-YOR062C	2075.47037189685	4.3995688520271	0.49899212950752	8.81691031152987	1.17661416280988e-18	2.53561275194472e-17
gene-YJR041C	gene-YJR041C	307.138524222052	4.31990394095894	0.489959935843014	8.81685138913697	1.17723326328083e-18	2.53561275194472e-17
gene-YMR239C	gene-YMR239C	501.081620310367	3.79742448142394	0.431051301800262	8.80968104159343	1.25502443907624e-18	2.69322707753235e-17
gene-YBR056W	gene-YBR056W	1132.8666476463	-3.83748683356153	0.435702735609765	-8.80758030630903	1.27876190519183e-18	2.73411474014824e-17
gene-YOR310C	gene-YOR310C	3255.54427651485	4.41281632196084	0.501285276868776	8.80300404896193	1.33201752985271e-18	2.83758624881396e-17
gene-YCR004C	gene-YCR004C	1317.47678393169	-3.66445354909984	0.4164025585907	-8.80026664942227	1.36491448757354e-18	2.89709304144245e-17
gene-YMR131C	gene-YMR131C	2517.2057534797	4.15361623979132	0.472309760366683	8.79426297810702	1.43989978895204e-18	3.04517937250474e-17
gene-YOR215C	gene-YOR215C	2053.92013366694	-3.96862071844526	0.451430941420082	-8.7912022732891	1.47967889562742e-18	3.11800928295207e-17
gene-YMR244W	gene-YMR244W	183.080677083496	6.13127559599832	0.697896569888177	8.78536427966786	1.55858623808084e-18	3.27247045743808e-17
gene-YPL128C	gene-YPL128C	151.010215571218	4.54465191866768	0.517468584526005	8.7824692253164	1.59924336093644e-18	3.34580053684087e-17
gene-YLR074C	gene-YLR074C	1633.63963147457	3.58316110935066	0.408429255440918	8.77302754789804	1.73925465155021e-18	3.62572478610663e-17
gene-YOR287C	gene-YOR287C	440.353435620815	3.69493034791814	0.421229392680064	8.77177711747326	1.75868258226561e-18	3.65317801874889e-17
gene-YAL059W	gene-YAL059W	834.540044501163	3.77264957165888	0.430535148373941	8.76269820456597	1.90631525062246e-18	3.94580216946216e-17
gene-YGR191W	gene-YGR191W	1194.01039273518	3.93304864815557	0.450460547915895	8.73117227768837	2.52046414614127e-18	5.19856862933801e-17
gene-YKR076W	gene-YKR076W	666.952125219754	-4.24951338007568	0.488016192363054	-8.70773028964233	3.10019911366434e-18	6.37178247410519e-17
gene-YLR377C	gene-YLR377C	2134.24884420449	-4.52943879710768	0.520838134673941	-8.69644232164996	3.4245160900257e-18	7.01364926929124e-17
gene-YPL183C	gene-YPL183C	473.981368851066	3.99598723086852	0.460075143164644	8.68550994383651	3.77047057299664e-18	7.69518766943404e-17
gene-YHR065C	gene-YHR065C	762.457924831568	4.32910314546797	0.498638960099732	8.68183894937153	3.89420576701759e-18	7.92002754776366e-17
gene-YBR126C	gene-YBR126C	1916.17611715449	-3.72765538415485	0.429621542923549	-8.6766025716224	4.07766981503236e-18	8.26436066331384e-17
gene-YKL043W	gene-YKL043W	741.456657019402	3.5243006473788	0.408213264515239	8.63347900162916	5.95135854629837e-18	1.2020096828631e-16
gene-YOR273C	gene-YOR273C	2859.68624290355	4.16878797435798	0.483158106813975	8.62820661718306	6.23214217208287e-18	1.25437978822234e-16
gene-YIL096C	gene-YIL096C	340.268533990291	3.79869060888314	0.440443132836648	8.62470163723043	6.42599655945412e-18	1.28895333049944e-16
gene-YJL166W	gene-YJL166W	3196.41803825056	-3.40951472795196	0.395449817910197	-8.62186445291581	6.58726524213964e-18	1.31677627460168e-16
gene-YHR016C	gene-YHR016C	466.404322310693	-3.86244507228282	0.448579202830992	-8.6103971113838	7.2807920318522e-18	1.45044310887103e-16
gene-YIR036C	gene-YIR036C	603.269888145289	-3.89042396269789	0.452418430878623	-8.59917213174198	8.02931821968365e-18	1.59412008327529e-16
gene-YGR054W	gene-YGR054W	854.72122064579	4.03083775053379	0.469335704610936	8.58838931479807	8.81969796322337e-18	1.74510430546898e-16
gene-YJL011C	gene-YJL011C	258.377713642066	3.89901721638088	0.454011736994061	8.5879216299465	8.85566393170985e-18	1.74630102599292e-16
gene-YGR103W	gene-YGR103W	2578.12700731616	3.89470107552374	0.45377531867551	8.58288433776364	9.25233748854685e-18	1.81838026668848e-16
gene-YJL052W	gene-YJL052W	31769.7593076599	-3.57320073791821	0.416471396616392	-8.57970263251826	9.51187190370388e-18	1.86311396986307e-16
gene-YBR028C	gene-YBR028C	241.705637173777	4.05800187384909	0.473051513390444	8.57835089621567	9.62429682726409e-18	1.87883011975721e-16
gene-YJL050W	gene-YJL050W	797.278158145477	3.744856257949	0.436956146355888	8.570325166908	1.03193241431929e-17	2.00112608052548e-16
gene-YDR258C	gene-YDR258C	7195.73450190343	-4.54045768316911	0.529779183538839	-8.5704720461827	1.0306170089737e-17	2.00112608052548e-16
gene-YBR139W	gene-YBR139W	923.223840742652	-4.17239480613807	0.487695135181744	-8.55533407070626	1.17527869429962e-17	2.271556867095e-16
gene-YPR030W	gene-YPR030W	1658.19252006599	-4.2592098520207	0.49822425381973	-8.54878063315195	1.24395687648201e-17	2.39636181122953e-16
gene-YMR014W	gene-YMR014W	817.684709376678	3.71500673221253	0.434604984269734	8.54800765447926	1.25231414785078e-17	2.40452555296216e-16
gene-YOR334W	gene-YOR334W	127.419440191593	4.46042760106235	0.522134742036611	8.54267537085205	1.31149448617148e-17	2.50989944779768e-16
gene-YPL001W	gene-YPL001W	212.09094014761	3.96275745475383	0.464337324288449	8.53422123846357	1.41102606699234e-17	2.69155527876938e-16
gene-YNL191W	gene-YNL191W	481.832818099869	3.91468086307543	0.459116798906709	8.52654677937603	1.50781217646353e-17	2.8668077114064e-16
gene-YFR049W	gene-YFR049W	645.715393476367	-3.69004371846283	0.432794771858153	-8.52608201023332	1.51387953188558e-17	2.86899832065459e-16
gene-YAL036C	gene-YAL036C	766.223582251788	3.45312844968983	0.405615061868738	8.51331415993449	1.69031302561617e-17	3.19299583512025e-16
gene-YOR374W	gene-YOR374W	11532.0674113587	-4.61887850062193	0.543244662973572	-8.50239093991178	1.85725117512235e-17	3.4970242287707e-16
gene-YLR222C	gene-YLR222C	804.378595881386	3.96308728736535	0.466140925387146	8.50190805296459	1.86499511181137e-17	3.50031397673408e-16
gene-YMR251W-A	gene-YMR251W-A	11428.2384480398	-3.31389042245837	0.390165722596301	-8.49354576923512	2.00426489521259e-17	3.74964557479356e-16
gene-YKR057W	gene-YKR057W	3011.154690705	3.90462808894746	0.461146543653123	8.46721750967853	2.51324506755136e-17	4.68684072182021e-16
gene-YIL136W	gene-YIL136W	6347.86058015619	-4.33943842982675	0.512924177960489	-8.46019473498287	2.66931405059201e-17	4.96203379404635e-16
gene-YDR091C	gene-YDR091C	1717.52636623084	3.43536398161681	0.406450885980508	8.45210110276782	2.86106673842194e-17	5.3016020800536e-16
gene-YPL154C	gene-YPL154C	3744.66289143109	-3.3629831557702	0.398141864989485	-8.44669564166283	2.99663621599109e-17	5.53524227618353e-16
gene-YDR060W	gene-YDR060W	1426.21072880079	3.68610509126266	0.436473393377941	8.4451999759602	3.03525411922138e-17	5.58888905170195e-16
gene-YDL021W	gene-YDL021W	787.19934797995	-3.62231819021836	0.428999084535948	-8.44365016334861	3.07578802947788e-17	5.64571532329006e-16
gene-YOR178C	gene-YOR178C	1109.38112157598	-3.57533073415199	0.423708885214764	-8.43817738761785	3.22324201235462e-17	5.89782558812348e-16
gene-YKR025W	gene-YKR025W	754.600732687253	3.42157337546443	0.405550962566504	8.43685181712111	3.25999343605347e-17	5.94643177695128e-16
gene-YPR151C	gene-YPR151C	1265.67033821685	-4.71258589807524	0.558961979423209	-8.43095965657296	3.4284194273366e-17	6.23416953188901e-16
gene-YNR012W	gene-YNR012W	451.027404815722	3.70521860986254	0.439867875384135	8.42348081597637	3.65460951164545e-17	6.62483096878089e-16
gene-YAL017W	gene-YAL017W	668.10291113987	-3.97183809452369	0.472591801675439	-8.40437366971384	4.30151051166321e-17	7.77334887200562e-16
gene-YAL061W	gene-YAL061W	624.536978855161	-3.79094078245975	0.451228915343864	-8.40136935721601	4.41301951400497e-17	7.95024534050834e-16
gene-YDL073W	gene-YDL073W	284.022774243046	3.70128077071362	0.440705746232892	8.39853077104575	4.52099499162603e-17	8.11970700496034e-16
gene-YJL190C	gene-YJL190C	4297.40153042646	4.93148451560335	0.5877235442632	8.39082348110746	4.82748702689199e-17	8.64357109692287e-16
gene-YKL166C	gene-YKL166C	253.98111756709	3.77073681673939	0.449691507488824	8.38516350418981	5.06552975897563e-17	9.04204807435497e-16
gene-YER145C	gene-YER145C	2406.61526779092	3.76644159711045	0.449544142281429	8.37835763579485	5.36713499502828e-17	9.52247155363265e-16
gene-YDL124W	gene-YDL124W	2772.49675551329	-3.51828576817558	0.419925651656875	-8.3783540117011	5.36730022467902e-17	9.52247155363265e-16
